"Unit1","Faction1","Class1","CompClass1","Tier1","Cost1","Unit2","Faction2","Class2","CompClass2","Tier2","Cost2","Any Wins","Outright Wins","Win Through Flee","Ties","Lose Through Flee","Outright Losses","Any Losses","Total Destructions","AvgRounds","AvgUnit1Models","AvgUnit1Hp","AvgUnit2Models","AvgUnit2Hp"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","762","713","49","0","8","12","20","218","1.08","0.77","1.97","0.09","0.12"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Ratkin The Packrat","Ratkin","Leader","Warrior Hero","3","0","133","75","58","0","68","491","559","308","1.69","0.20","0.39","0.62","1.47"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Heavies","Ratkin","Elites","Heavy Infantry","2","0","505","222","283","0","118","168","286","209","2.48","0.62","2.05","1.80","1.80"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Widowmakers","Silk Court","Knights","Light Cavalry","2","0","607","94","513","0","33","238","271","122","2.17","0.64","1.77","1.53","2.71"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","808","788","20","0","27","16","43","149","1.18","0.84","2.27","0.06","0.14"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Boneborn Grand Necromancer","Boneborn","Leader","Mage Hero","3","0","468","468","0","0","60","187","247","285","1.70","0.53","1.08","0.25","0.45"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Throatnicks","Ratkin","Elites","Attack Infantry","2","0","96","27","69","0","53","726","779","125","1.34","0.15","0.49","3.41","3.41"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Shimmerwebs","Silk Court","Shifters","Heavy Infantry","2","0","496","273","223","0","128","150","278","226","2.25","0.62","1.58","1.06","1.06"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Overseer","Coppersand","Colossus","Monster","2","0","962","936","26","0","16","3","19","19","1.07","0.98","3.85","0.05","0.10"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Boneborn Banshee Queen","Boneborn","Leader","Hybrid Mage Hero","3","0","179","179","0","0","553","139","692","129","1.41","0.73","2.10","0.69","2.17"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Fearaltar","Ratkin","Rataltar","Support Mage","2","0","948","933","15","0","39","0","39","13","1.14","0.99","5.06","0.05","0.08"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Webdancers","Silk Court","Shifters","Unique","2","0","675","427","248","0","48","24","72","253","1.57","0.72","1.82","0.54","0.54"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Warcrane","Coppersand","Colossus","Monster","2","0","836","794","42","0","59","21","80","84","1.38","0.90","3.48","0.12","0.32"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Boneborn The Gravedigger","Boneborn","Leader","Warrior Hero","3","0","42","42","0","0","92","698","790","168","1.70","0.13","0.20","0.79","2.87"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Swarmaltar","Ratkin","Rataltar","Support Mage","2","0","976","919","57","0","23","0","23","1","1.25","1.00","6.17","0.08","0.12"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Mimics","Silk Court","Shifters","Unique","2","0","448","321","127","0","64","74","138","414","1.50","0.51","1.04","0.46","0.46"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Grand Bombard","Coppersand","Artillery","War Machine","2","0","998","998","0","0","2","0","2","0","1.04","1.00","5.62","0.00","0.01"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Boneborn Dracolich","Boneborn","Leader","Monster Hero","3","0","28","28","0","0","62","772","834","138","1.58","0.09","0.11","0.83","3.58"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Feastaltar","Ratkin","Rataltar","Support Mage","2","0","980","950","30","0","19","0","19","1","1.22","1.00","5.83","0.05","0.07"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Cocoon Cannon","Silk Court","Webcannon","War Machine","2","0","999","954","45","0","1","0","1","0","1.10","1.00","4.20","0.05","0.06"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Hookshot","Coppersand","Artillery","War Machine","2","0","999","999","0","0","1","0","1","0","1.05","1.00","5.63","0.00","0.00"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Boneborn Archrevenant","Boneborn","Leader","Warrior Hero","3","0","162","162","0","0","73","590","663","175","1.41","0.24","0.40","0.66","2.75"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Chumpwagon","Ratkin","Ratwagons","Unique","2","0","970","916","54","0","20","0","20","10","1.30","0.99","5.14","0.07","0.13"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Spitter","Silk Court","Webcannon","War Machine","2","0","958","958","0","0","34","0","34","8","1.36","0.99","3.80","0.03","0.09"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Coppersand Surpressor","Coppersand","Artillery","War Machine","2","0","998","998","0","0","2","0","2","0","1.04","1.00","5.64","0.00","0.01"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Silk Court Huntmistress","Silk Court","Leader","Archer Hero","3","0","98","50","48","0","86","539","625","277","1.78","0.18","0.37","0.67","1.61"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Battering-Rat","Ratkin","Ratwagons","Chariot","2","0","937","874","63","0","39","0","39","24","1.41","0.98","4.92","0.10","0.20"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Silk Court Weblayer","Silk Court","Webcannon","War Machine","2","0","993","945","48","0","5","0","5","2","1.10","1.00","4.21","0.05","0.07"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Warriors","Scaled Empire","Infantry","Warriors","1","2","729","418","311","0","46","21","67","204","1.53","0.78","2.36","0.73","0.73"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Silk Court Court Poisoner","Silk Court","Leader","Hybrid Mage Hero","3","0","107","55","52","0","293","483","776","229","1.64","0.36","0.69","0.74","2.05"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Ratkin Thiefwagon","Ratkin","Ratwagons","Chariot","2","0","921","839","82","0","33","0","33","46","1.73","0.95","4.02","0.12","0.28"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Warriors","Redspines","Warband","Warriors","1","2","293","117","176","0","37","139","176","531","1.30","0.33","0.75","0.58","0.58"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Militia","Scaled Empire","Infantry","Chaff","1","1","950","273","677","0","11","1","12","38","1.21","0.96","4.33","1.39","1.39"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Silk Court Mistress of Whispers","Silk Court","Leader","Mage Hero","3","0","245","177","68","0","84","282","366","389","1.84","0.33","0.66","0.43","0.85"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Warriors","Boneborn","Skeletons","Warriors","1","2","893","893","0","0","62","5","67","40","1.72","0.96","3.58","0.23","0.23"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Archers","Redspines","Warband","Archers","1","2","556","223","333","0","23","68","91","353","1.39","0.58","1.60","0.73","0.73"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Firepowder Corps","Scaled Empire","Infantry","Archers","1","2","951","531","420","0","12","1","13","36","1.40","0.96","3.75","0.81","0.81"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Silk Court Handmaid","Silk Court","Leader","Mage Hero","3","0","230","173","57","0","91","297","388","382","1.84","0.32","0.60","0.45","0.85"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Warriors","Gobbo","Goblins","Warriors","1","2","376","116","260","0","130","298","428","196","2.11","0.51","1.41","1.79","1.79"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Archers","Boneborn","Skeletons","Archers","1","2","965","965","0","0","32","0","32","3","1.67","1.00","4.82","0.14","0.14"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Beserks","Redspines","Warband","Fast Infantry","1","3","307","133","174","0","29","150","179","514","1.33","0.34","0.79","0.58","0.58"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Scout Corps","Scaled Empire","Infantry","Archers","1","3","951","557","394","0","8","3","11","38","1.41","0.96","3.67","0.72","0.72"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Silk Court Broodmother","Silk Court","Leader","Monster Hero","3","0","13","0","13","0","120","862","982","5","1.51","0.13","0.24","1.00","5.63"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Bomb Squad","Gobbo","Goblins","Unique","1","3","0","0","0","0","0","0","0","1000","1.00","0.00","0.00","0.00","0.00"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Revenants","Boneborn","Skeletons","Infantry","1","3","954","954","0","0","35","1","36","10","1.85","0.99","4.59","0.14","0.14"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Crowseekers","Redspines","Warband","Infantry","1","2","496","196","300","0","28","75","103","401","1.42","0.52","1.42","0.70","0.70"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Scalewall","Scaled Empire","Infantry","Heavy Infantry","1","3","601","363","238","0","70","56","126","273","1.73","0.67","1.86","0.80","0.80"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Redspines Crowcaller","Redspines","Leader","Mage Hero","3","0","181","114","67","0","65","473","538","281","1.85","0.25","0.49","0.61","1.36"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Beserkers","Gobbo","Goblins","Fast Infantry","1","3","375","150","225","0","120","293","413","212","2.15","0.50","1.31","1.65","1.65"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Wights","Boneborn","Skeletons","Heavy Infantry","1","3","621","621","0","0","367","2","369","10","1.86","0.99","5.24","1.59","1.59"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Relentless","Redspines","Warband","Infantry","1","3","348","138","210","0","30","150","180","472","1.29","0.38","0.90","0.65","0.65"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Horsebreakers","Scaled Empire","Infantry","Infantry","1","3","733","467","266","0","43","15","58","209","1.56","0.78","2.22","0.61","0.61"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Archers","Gobbo","Goblins","Archers","1","2","721","313","408","0","62","87","149","130","2.14","0.78","2.34","1.29","1.29"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Fodder","Boneborn","Skeletons","Chaff","1","1","988","988","0","0","12","0","12","0","1.83","1.00","5.86","0.06","0.06"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Pincushions","Redspines","Warband","Infantry","1","3","336","130","206","0","25","135","160","504","1.32","0.36","0.88","0.60","0.60"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Cannonade","Scaled Empire","Firepower","War Machine","2","0","999","999","0","0","1","0","1","0","1.04","1.00","5.61","0.00","0.00"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","18","5","13","0","0","931","931","51","1.10","0.02","0.06","0.94","3.83"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Goblings","Gobbo","Goblins","Chaff","1","1","720","231","489","0","69","90","159","121","1.99","0.79","2.62","1.70","1.70"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Shieldbearers","Boneborn","Skeletons","Heavy Infantry","1","2","895","895","0","0","84","3","87","18","2.04","0.98","4.18","0.34","0.34"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Meatwads","Redspines","Huskarls","Heavy Infantry","2","0","137","12","125","0","87","470","557","306","1.72","0.22","0.55","1.33","2.29"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Mortar Company","Scaled Empire","Firepower","War Machine","2","0","1000","1000","0","0","0","0","0","0","1.04","1.00","5.61","0.00","0.00"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","96","34","62","0","58","586","644","260","1.40","0.15","0.28","0.71","2.11"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Poppers","Gobbo","Goblins","Infantry","1","2","602","201","401","0","53","141","194","204","2.13","0.66","1.76","1.30","1.30"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Tomb Titan","Boneborn","Bonegiant","Monster","2","0","597","597","0","0","88","12","100","303","1.57","0.69","2.50","0.10","0.25"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Blood-dancers","Redspines","Huskarls","Fast Infantry","2","0","131","0","131","0","43","565","608","261","1.43","0.17","0.33","1.61","2.86"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire War Organ","Scaled Empire","Firepower","War Machine","2","0","1000","1000","0","0","0","0","0","0","1.05","1.00","5.61","0.00","0.00"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","69","4","65","0","50","835","885","46","1.59","0.12","0.25","0.95","4.62"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Wolfcarts","Gobbo","Chariots","Chariot","2","0","89","5","84","0","150","720","870","41","1.90","0.24","0.61","1.29","3.82"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Grave Beast","Boneborn","Bonegiant","Monster","2","0","692","692","0","0","283","0","283","25","1.46","0.98","5.44","0.28","1.10"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Quillsprays","Redspines","Huskarls","Unique","2","0","339","30","309","0","24","342","366","295","1.82","0.36","0.87","1.26","2.17"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Outriders","Scaled Empire","Cavalry","Light Cavalry","2","0","995","687","308","0","5","0","5","0","1.25","1.00","4.57","0.40","0.40"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","154","75","79","0","65","548","613","233","1.91","0.22","0.42","0.69","1.89"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Bangwagons","Gobbo","Chariots","Unique","2","0","37","37","0","0","0","0","0","963","1.00","0.04","0.06","0.00","0.00"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Skullclops","Boneborn","Bonegiant","Monster","2","0","871","871","0","0","42","4","46","83","1.52","0.91","3.52","0.05","0.14"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Raiders","Redspines","Boar Riders","Light Cavalry","2","0","315","185","130","0","32","120","152","533","1.32","0.35","0.72","0.33","0.48"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Wyrmknights","Scaled Empire","Cavalry","Flyer","2","0","957","894","63","0","2","2","4","39","1.06","0.96","3.25","0.11","0.20"
"Redspines The Brewer","Redspines","Leader","Mage Hero","3","0","Coppersand Gatebreaker","Coppersand","Leader","Monster Hero","3","0","78","32","46","0","55","614","669","253","1.38","0.13","0.24","0.72","2.23"
"Coppersand Master Sapper","Coppersand","Leader","Support Hero","3","0","Gobbo Hunting Party","Gobbo","Chariots","Chariot","2","0","528","117","411","0","70","245","315","157","2.69","0.60","1.86","0.89","2.44"
"Redspines Battleboar","Redspines","Leader","Monster Hero","3","0","Boneborn Necromancers","Boneborn","Liches","Support Mage","2","0","945","945","0","0","43","0","43","12","1.56","0.99","4.27","0.10","0.19"
"Redspines Raidleader","Redspines","Leader","Cav Hero","3","0","Redspines Woedriders","Redspines","Boar Riders","Heavy Cavalry","2","0","203","112","91","0","64","314","378","419","1.42","0.27","0.61","0.66","1.07"
"Redspines Executioner","Redspines","Leader","Warrior Hero","3","0","Scaled Empire Dragoons","Scaled Empire","Cavalry","Heavy Cavalry","2","0","851","675","176","0","24","33","57","92","1.26","0.88","2.97","0.42","0.74"
